If I pay by cash I give the salesperson the price of the item,Relevant
If not I pay by credit card I enter the card code and I take the gift,Relevant
In the end I give my friend the gift,Relevant
This process is about looking for an internship,Irrelevant
I determine the sector in which I will be staging,Relevant
Then I establish a CV according to the sector I have chosen,Relevant
To apply for companies I can either apply online or submit the CV to the company in person,Irrelevant
If I choose to apply online I must post the CV on the site or send it by email to the targeted company,Relevant
If not I drop it off in person,Relevant
In both cases the company asks me to do a pre internship interview if they like my CV if not they have to inform me by phone or by email that my CV is not congruent to their criteria,Relevant
If I pass the interview I start my internship directly if not I will have to see another company,Relevant
A customer needs new kid toys for his kid,Irrelevant
The process starts when the customer clicks on order button and places his order ,Relevant
My store receives the order and informs me by a notification ,Relevant
I check the availability of the product from my supplier ,Relevant
If it is out of stock the customer will get informed by a message and he reject his order manually or get his money back automatically ,Relevant
If the product still exists in the stock I confirm his order ,Relevant
I ship his items attached with Invoice ,Relevant
After a given days the customer receives his order,Relevant
New customer enters our agency,Relevant
